kepid,tce_plnt_num,av_training_set,tce_rogue_flag,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_depth,tce_depth_err,tce_model_snr,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err
6117415,1,UNK,,19.7417,0.0,136.438,0.0,0.1,0.0,2.5,0.0,33200.0,0.0,-1.0,29.72,0.0,924.0,0.0,,,6508.0,187.0,4.14,0.32,1.618,0.929
6117832,1,UNK,,0.6044,6.78464e-06,132.005,0.000868339,0.373,4.31,1.347,0.1429,486.6,43.59,17.05,1.192,0.5583,1150.0,71.0,,,3842.0,100.0,4.73,0.06,0.538,0.06
6233899,1,UNK,,0.82996,7.88316e-06,132.261,0.00144954,0.7029,0.4432,1.782,0.1604,24.89,2.738,12.47,0.8416,0.1036,2660.0,832.0,,,6661.0,311.0,4.18,0.35,1.572,0.973
6233899,2,UNK,,1.6599,1.18501e-05,131.844,0.00230325,0.6997,0.5449,2.147,0.1059,24.61,3.525,9.004,0.8356,0.1274,2110.0,660.0,,,6661.0,311.0,4.18,0.35,1.572,0.973
6234144,1,UNK,,0.64756,1.29358e-05,132.059,0.00388312,0.8854,1.207,1.873,5.084,57.53,8.669,9.152,0.7421,0.6246,2160.0,469.0,,,6257.0,202.0,4.51,0.3,0.847,0.364
6301132,1,UNK,,0.594335,1.1277e-05,131.8,0.0015464,0.9003,0.2686,1.241,0.5066,31.27,4.407,10.36,2.112,0.4444,4870.0,824.0,,,8117.0,327.0,3.72,0.26,3.237,1.064
6311637,1,UNK,,1.62081,7.47006e-08,132.728,1.988e-05,0.4948,0.0009925,4.197,0.001592,83900.0,76.14,1427.0,35.2,0.01717,1730.0,321.0,,,5757.0,168.0,4.21,0.26,1.177,0.43
6369539,1,UNK,,0.774025,9.31074e-06,131.603,0.00252273,0.1184,53.74,2.517,2.921,5.274,0.705,10.74,0.4084,0.4286,3230.0,1330.0,,,7810.0,330.0,4.2,0.46,1.749,1.433
6140015,1,UNK,,2.70774,3.66521e-05,131.808,0.00629763,0.01409,559.2,2.773,0.1983,146.5,22.76,6.792,5.882,5.928,4530.0,749.0,,,11360.0,433.0,3.64,0.29,4.712,1.518
6235301,1,UNK,,1.16325,1.8315e-05,132.378,0.00664688,0.4584,5.797,4.534,4.831,31.97,4.352,8.188,0.5959,0.3822,1910.0,416.0,,,6283.0,216.0,4.42,0.29,1.027,0.443
6312643,1,UNK,,0.709805,1.3246e-05,132.229,0.00249953,0.3,9.496,1.425,0.32,16.92,2.786,8.266,0.6015,0.3738,2600.0,934.0,,,6471.0,289.0,4.26,0.41,1.443,1.028
6371322,2,UNK,,240.858,0.00442386,152.607,0.015977,0.3858,12.6,11.83,3.597,521.8,215.3,2.665,4.377,4.282,467.0,131.0,,,7209.0,343.0,4.07,0.31,1.867,1.031
6371322,3,UNK,,587.817,0.00513252,188.639,0.00537466,0.7793,0.1141,9.754,0.4884,1648.0,285.4,7.007,8.296,0.8946,347.0,97.2,,,7209.0,343.0,4.07,0.31,1.867,1.031
6442193,1,UNK,,496.663,0.0170331,504.528,0.0265755,0.2493,51.39,11.09,3.523,163.1,33.47,8.249,1.674,4.495,280.0,72.1,,,6194.0,179.0,4.22,0.27,1.302,0.667
6451876,2,UNK,,2.0053,3.56382e-05,132.277,0.0129361,0.895,0.009749,7.32,0.2656,220.0,13.46,15.6,5.559,0.1725,3160.0,618.0,,,7877.0,307.0,3.71,0.31,3.225,1.235
6183128,1,UNK,,1.12642,7.01667e-06,131.772,0.00104759,0.7592,1.072,1.333,0.3228,1802.0,182.5,14.98,4.656,2.062,1750.0,0.00364,,,5780.0,0.0,4.44,0.0,1.0,0.0
6224785,1,UNK,,0.942243,9.19427e-06,131.536,0.00303475,0.1841,17.25,3.262,2.227,8.477,0.9162,11.75,0.8204,0.4326,4210.0,751.0,,,8753.0,351.0,3.83,0.28,2.764,0.961
5881704,1,UNK,,1.23451,1.9777e-05,132.288,0.00767775,0.6668,4.078,4.331,7.342,67.88,10.04,7.802,0.8312,0.8161,1730.0,300.0,,,6075.0,218.0,4.5,0.25,0.952,0.323
5898983,1,UNK,,40.1431,0.000184141,133.768,0.00376935,0.5011,3.046,5.76,0.4207,239.4,16.09,14.42,12.23,4.585,1700.0,344.0,,,7945.0,207.0,3.12,0.33,7.645,3.071
5949911,2,UNK,,1.71748,1.67531e-05,131.735,0.00462878,0.2751,10.5,3.589,0.8379,24.3,2.876,9.951,1.428,0.7752,2930.0,678.0,,,7056.0,297.0,3.71,0.4,2.844,1.294
5950759,1,UNK,,0.511057,4.91172e-06,131.693,0.00172351,0.02796,182.1,2.521,4.693,458.2,28.81,22.48,4.511,3.897,4150.0,1070.0,,,8038.0,305.0,4.05,0.31,2.08,1.062
5950759,2,UNK,,0.61068,0.0,132.109,0.0,0.1,0.0,2.0,0.0,348.7,0.0,-1.0,3.941,0.0,3910.0,0.0,,,8038.0,305.0,4.05,0.31,2.08,1.062
5951140,1,UNK,,0.527408,5.4231e-06,131.673,0.001012,0.5241,2.45,2.247,1.519,174.0,13.03,19.66,0.5543,0.2229,1030.0,64.6,,,3582.0,52.0,4.85,0.06,0.41,0.05
5982378,1,UNK,,0.585696,1.77463e-05,131.787,0.00222157,0.3,9.336,1.935,1.129,58.8,13.66,5.654,1.454,0.7522,3480.0,936.0,,,7246.0,375.0,4.07,0.3,1.854,0.978
6042116,1,UNK,,5.40716,5.3954e-08,136.596,7.5876e-06,1.0,0.01057,5.735,0.09333,73670.0,4404.0,16910.0,111.7,1.192,1980.0,359.0,,,7617.0,300.0,3.86,0.28,2.439,0.86
6060490,1,UNK,,2.52516,3.1485e-05,133.945,0.0072202,0.04274,265.2,4.302,1.993,49.63,7.805,6.759,0.584,1.347,1270.0,266.0,,,5949.0,168.0,4.56,0.29,0.83,0.343
6060845,1,UNK,,309.179,0.0123084,136.321,0.0183058,0.6679,0.5328,16.83,1.584,1576.0,254.3,9.377,1.599,0.2626,121.0,9.85,,,3614.0,71.0,4.87,0.07,0.381,0.06
5706866,2,UNK,,2.8247,2.46163e-05,133.875,0.0041463,0.9014,0.1117,7.309,1.938,45.73,8.429,5.266,1.293,0.175,1910.0,581.0,,,7043.0,268.0,4.15,0.34,1.645,0.995
5706866,3,UNK,,0.660795,0.0,131.928,0.0,0.1,0.0,2.5,0.0,136.0,0.0,-1.0,1.942,0.0,3090.0,0.0,,,7043.0,268.0,4.15,0.34,1.645,0.995
5725443,1,UNK,,1.83766,2.11418e-05,132.66,0.00750048,0.2066,26.2,7.485,12.04,62.54,6.444,11.36,1.149,1.21,1960.0,563.0,,,6608.0,252.0,4.23,0.32,1.439,0.82
5725846,1,UNK,,1.14014,1.0321e-05,132.327,0.00376689,0.06852,45.31,3.6,1.883,118.7,13.45,11.61,0.724,0.7363,1230.0,74.6,,,4589.0,177.0,4.59,0.05,0.694,0.065
5780269,1,UNK,,4.39695,2.84291e-05,134.745,0.00413184,0.185,12.34,8.549,1.244,42.6,5.279,8.367,0.4763,0.29,900.0,86.9,,,5243.0,164.0,4.61,0.11,0.744,0.136
5780269,3,UNK,,2.19866,1.36926e-05,132.321,0.00295553,0.7001,0.6438,5.903,1.15,45.47,5.042,10.26,0.535,0.1227,1130.0,110.0,,,5243.0,164.0,4.61,0.11,0.744,0.136
5794722,1,UNK,,1.65337,3.34288e-05,132.061,0.0113152,0.1243,100.3,6.875,25.22,47.28,6.691,7.426,0.622,1.709,1500.0,314.0,,,5839.0,181.0,4.5,0.29,0.91,0.378
5882306,1,UNK,,0.716441,1.81701e-05,131.663,0.00366605,0.7,0.9115,2.406,1.091,17.3,4.434,5.363,0.6535,0.1615,2800.0,787.0,,,6834.0,251.0,4.21,0.31,1.466,0.816
5888009,1,UNK,,0.61224,1.73507e-05,132.086,0.00474998,0.6679,2.603,2.287,2.978,39.8,8.169,7.091,0.5419,0.4776,1750.0,172.0,,,5079.0,176.0,4.54,0.12,0.814,0.15
5900260,1,UNK,,0.613087,0.00597616,131.657,1.21779,0.7613,10.33,1.208,16.2,0.06466,4.856,0.01714,0.08674,3.288,4050.0,963.0,,,6652.0,264.0,3.65,0.42,3.119,1.463
5900260,2,UNK,,0.526674,1.53196e-05,131.815,0.00577192,0.9,0.8004,1.774,6.197,20.81,3.056,8.985,1.658,1.02,4260.0,1010.0,,,6652.0,264.0,3.65,0.42,3.119,1.463
5965837,1,UNK,,1.53043,1.74222e-05,131.63,0.00251766,0.7,0.9671,3.688,0.8152,49.69,6.098,7.228,1.606,0.3753,2540.0,348.0,,,6993.0,176.0,4.03,0.16,2.127,0.572
5983532,1,UNK,,589.154,0.0074484,378.529,0.00928228,0.9674,0.06506,7.704,0.7424,1507.0,139.1,12.96,3.658,2.092,144.0,8.33,,,4437.0,133.0,4.63,0.05,0.635,0.063
6022792,2,UNK,,0.725688,8.73732e-06,131.59,0.00243127,0.5,1.773,2.477,0.7507,17.21,2.0,10.92,0.7587,0.1597,3040.0,1080.0,,,7016.0,245.0,4.13,0.4,1.764,1.243
6042663,3,UNK,,541.223,0.0140481,222.53,0.0143967,0.1488,26.28,12.95,3.312,1236.0,155.3,11.44,2.867,2.68,201.0,43.8,,,5626.0,170.0,4.56,0.29,0.824,0.356
5685699,1,UNK,,0.541675,1.25282e-05,131.586,0.00228226,0.9,0.8016,1.234,1.606,72.58,11.66,9.949,0.9605,0.7758,2120.0,423.0,,,5631.0,161.0,4.48,0.28,0.94,0.371
5707205,1,UNK,,3.27828,5.30497e-05,131.781,0.0143559,0.9822,0.003603,6.976,0.209,353.1,34.14,9.978,4.36,0.341,1890.0,581.0,,,7272.0,349.0,4.15,0.35,1.703,1.036
5707308,3,UNK,,1.47225,1.59049e-05,131.564,0.00454463,0.2989,7.213,4.541,1.86,13.89,1.849,8.747,0.8735,0.3448,2920.0,534.0,,,7401.0,311.0,3.87,0.29,2.293,0.814
5726667,1,UNK,,1.06386,8.40249e-06,131.982,0.00110209,0.4962,1.79,1.515,0.0568,109.7,12.75,11.41,3.989,0.9242,4080.0,777.0,,,7733.0,296.0,3.61,0.3,3.684,1.373
5726667,2,UNK,,1.59515,3.41373e-05,132.474,0.0152119,0.9954,0.03333,2.584,0.7077,155.0,17.14,10.06,7.916,7.856,3570.0,679.0,,,7733.0,296.0,3.61,0.3,3.684,1.373
5726667,3,UNK,,1.47343,2.98991e-05,131.745,0.014065,0.9795,0.004914,2.894,0.1736,145.6,14.04,11.71,5.88,0.318,3660.0,697.0,,,7733.0,296.0,3.61,0.3,3.684,1.373
5737869,1,UNK,,26.2403,0.000304423,151.522,0.00969863,0.05628,203.4,3.055,0.7761,186.9,24.89,7.835,1.188,2.986,584.0,133.0,,,5649.0,178.0,4.45,0.28,0.875,0.395
5888069,2,UNK,,0.874338,1.30328e-05,132.09,0.00482366,0.4009,7.729,4.461,8.494,32.79,3.586,11.86,1.287,0.8698,3030.0,564.0,,,6629.0,266.0,3.93,0.28,2.198,0.798
5953849,1,UNK,,658.108,0.0110244,274.799,0.013798,0.00809,1961.0,4.163,2.31,656.6,114.7,7.334,1.935,9.214,165.0,11.9,,,5008.0,165.0,4.58,0.09,0.782,0.101
5688669,1,UNK,,5.78532,3.3265e-05,134.332,0.00411852,0.0007442,3226.0,14.83,3.205,135.9,13.44,11.43,1.567,0.6772,1290.0,336.0,,,6480.0,214.0,4.24,0.28,1.338,0.692
5707999,1,UNK,,2.09255,297.842,132.644,37748.9,0.9792,7818.0,3.101,574100.0,5.035e-06,10.57,3.717e-07,0.0005379,683.0,2300.0,109000.0,,,7384.0,317.0,4.09,0.34,1.84,1.098
5781192,1,UNK,,9.45999,8.14908e-08,138.343,6.35198e-06,0.8213,0.003601,5.292,0.0007703,237800.0,21.02,16900.0,57.04,0.2301,770.0,135.0,,,5575.0,145.0,4.56,0.24,0.834,0.29
5866555,1,UNK,,0.511943,9.21325e-06,131.718,0.00180184,0.5074,3.494,1.589,0.7622,74.17,8.584,13.11,2.856,1.207,5100.0,916.0,,,8162.0,336.0,3.74,0.29,3.191,1.116
5891708,1,UNK,,1.08244,1.34907e-05,131.544,0.00673472,0.9971,0.01316,1.499,0.2336,75.64,6.934,12.12,2.279,1.261,2440.0,799.0,,,6867.0,254.0,4.23,0.36,1.473,0.96
5891708,2,UNK,,0.643299,1.31343e-05,132.048,0.001976,0.3194,6.527,1.622,0.4255,27.94,4.851,8.26,0.7951,0.3354,2900.0,950.0,,,6867.0,254.0,4.23,0.36,1.473,0.96
5902653,1,UNK,,0.676678,5.46131e-05,131.687,0.017058,0.9268,1.897,1.928,22.34,3.333,1.503,2.61,0.5272,1.03,3440.0,688.0,,,6742.0,246.0,3.9,0.24,2.417,0.949
5954264,1,UNK,,3.07944,1.4652e-05,131.638,0.00196225,0.06505,47.59,9.003,3.749,42.55,5.081,9.505,1.95,1.062,2310.0,318.0,,,6937.0,182.0,3.79,0.21,2.965,0.803
5955321,1,UNK,,5.81893,0.0,136.919,0.0,0.1,0.0,3.5,0.0,471500.0,0.0,-1.0,56.36,0.0,1110.0,0.0,,,6341.0,225.0,4.45,0.32,1.033,0.52
5984619,1,UNK,,508.435,0.0115441,272.241,0.0157171,0.8376,0.3951,10.31,1.417,277.1,126.8,4.34,76.38,33.76,945.0,107.0,,,3817.0,103.0,1.25,0.03,38.89,8.592
6025466,1,UNK,,1.12761,7.87931e-06,132.136,0.00107364,0.7827,0.6553,1.096,0.07275,206.2,21.97,13.02,1.606,0.43,1840.0,347.0,,,6022.0,169.0,4.42,0.26,1.011,0.377
6045093,1,UNK,,28.2685,0.000305229,135.55,0.00882151,0.5567,6.309,2.18,0.36,166.6,26.48,6.838,1.113,1.411,526.0,104.0,,,5496.0,168.0,4.56,0.27,0.838,0.327
6045784,1,UNK,,563.212,0.00836375,446.34,0.0106322,0.7168,17.71,4.658,14.2,1060.0,174.7,7.714,2.843,15.96,202.0,43.0,,,5735.0,171.0,4.56,0.28,0.813,0.343
6046299,1,UNK,,1.35395,2.3831e-05,131.677,0.00877877,0.01757,770.0,5.139,16.42,46.7,6.727,7.545,0.4948,1.459,1420.0,234.0,,,5588.0,183.0,4.61,0.19,0.73,0.236
6062766,1,UNK,,0.534954,0.000461219,131.779,0.0609966,0.9,12.68,1.778,104.2,0.9126,5.467,0.2196,0.2108,1.815,3670.0,896.0,,,7345.0,322.0,4.06,0.28,1.898,0.911
5727964,2,UNK,,1.26808,1.34397e-05,132.838,0.00419522,0.04946,45.68,9.439,19.98,26.4,2.263,12.43,1.062,0.4121,3080.0,776.0,,,8124.0,304.0,4.07,0.3,2.046,1.02
5866555,2,UNK,,0.696409,1.14851e-05,132.193,0.00658231,0.9002,0.1464,2.427,1.512,81.48,6.884,14.35,3.353,0.3879,4600.0,827.0,,,8162.0,336.0,3.74,0.29,3.191,1.116
5904622,1,UNK,,0.656009,1.63922e-05,131.88,0.00810709,0.7254,5.149,3.404,25.53,8.17,1.399,7.555,0.1796,0.273,1590.0,66.2,,,5242.0,165.0,4.68,0.05,0.584,0.032
5955321,2,UNK,,11.6378,0.0,136.34,0.0,0.1,0.0,3.5,0.0,35160.0,0.0,-1.0,19.49,0.0,884.0,0.0,,,6341.0,225.0,4.45,0.32,1.033,0.52
5955621,1,UNK,,14.0801,9.31023e-05,137.336,0.0053553,0.5,3.212,3.219,0.1735,70.28,6.754,10.22,0.8065,0.3414,776.0,147.0,,,6036.0,161.0,4.45,0.27,0.934,0.351
5966732,1,UNK,,1.40089,1.17333e-05,131.845,0.00259172,0.1611,52.72,1.271,0.1,95.84,16.02,8.573,0.9696,1.598,1760.0,333.0,,,6366.0,245.0,4.47,0.27,0.979,0.362
6026059,1,UNK,,339.482,0.00824107,200.009,0.013429,0.1584,74.42,6.504,3.665,727.8,128.1,7.355,2.028,6.213,218.0,28.6,,,5354.0,167.0,4.6,0.16,0.765,0.195
6046311,1,UNK,,0.957469,1.48471e-06,131.916,0.00018933,0.3049,1.769,0.8825,0.01341,331.0,6.928,64.71,2.09,0.2392,2140.0,483.0,,,6312.0,201.0,4.34,0.27,1.122,0.502
6046311,2,UNK,,403.273,0.0141616,291.628,0.024865,0.6683,1.94,12.32,2.506,475.0,187.8,3.006,2.596,1.321,285.0,64.5,,,6312.0,201.0,4.34,0.27,1.122,0.502
5781841,3,UNK,,1.01568,9.26555e-06,132.456,0.00432571,0.9969,0.02248,1.869,0.2403,305.2,23.69,15.85,6.407,3.203,3150.0,828.0,,,7631.0,306.0,4.04,0.31,2.057,1.069
5781862,1,UNK,,590.726,0.0154216,254.93,0.0158774,0.8419,1.319,7.458,3.35,267.7,52.67,6.704,2.6,1.717,289.0,106.0,,,6829.0,287.0,4.28,0.41,1.414,1.032
5802115,1,UNK,,3.98055,5.38165e-05,131.637,0.00924245,0.9242,0.07172,9.756,2.462,39.74,3.886,10.35,1.289,0.1191,1640.0,345.0,,,6379.0,212.0,4.0,0.31,1.711,0.711
5802285,1,UNK,,1.20852,2.79463e-07,131.988,6.37431e-05,0.9523,0.01922,1.781,0.00669,7448.0,33.46,303.0,9.193,0.834,1280.0,94.9,,,4953.0,154.0,4.63,0.08,0.7,0.094
5868059,1,UNK,,532.529,0.0162479,306.293,0.0197064,0.2231,29.62,15.4,3.596,327.9,49.97,6.881,2.196,3.541,247.0,58.8,,,5788.0,183.0,4.29,0.26,1.222,0.577
5870047,1,UNK,,349.942,0.00494498,321.439,0.0113352,0.5234,2.498,3.512,1.118,6805.0,1982.0,34.1,1273.0,1043.0,1790.0,215.0,,,3262.0,116.0,0.1,0.25,155.6,35.78
5892916,1,UNK,,4.87622,4.33174e-05,135.774,0.00601473,0.9712,0.001264,11.85,0.1216,601.6,32.97,17.13,2.181,0.07137,879.0,818.0,,,5392.0,181.0,4.6,0.92,0.664,1.235
5904699,2,UNK,,1.20864,1.32818e-05,131.815,0.00447161,0.3263,11.71,3.131,1.539,68.37,8.886,10.51,1.136,0.8756,2230.0,679.0,,,6762.0,268.0,4.28,0.34,1.348,0.812
5904699,3,UNK,,2.43393,4.76283e-05,132.443,0.011619,0.0478,241.8,6.617,8.519,95.15,18.08,7.867,1.325,2.789,1770.0,537.0,,,6762.0,268.0,4.28,0.34,1.348,0.812
5904928,1,UNK,,1.17048,2.18691e-05,132.342,0.0132172,0.9864,0.003461,2.022,0.1152,99.34,7.87,16.31,3.179,0.1675,3310.0,747.0,,,8026.0,304.0,3.98,0.28,2.383,1.059
6063448,3,UNK,,0.893683,5.62171e-06,132.219,0.00213144,0.7033,1.888,2.904,2.363,103.1,7.102,18.79,2.06,0.9417,2870.0,603.0,,,6703.0,266.0,4.02,0.25,1.892,0.782
6063448,4,UNK,,0.579899,0.0,131.63,0.0,0.1,0.0,2.0,0.0,452.2,0.0,-1.0,4.064,0.0,3310.0,0.0,,,6703.0,266.0,4.02,0.25,1.892,0.782
5693926,1,UNK,,0.569328,9.20305e-06,131.796,0.000936683,0.8899,0.2851,1.436,0.5899,173.7,20.38,12.65,0.8025,0.2237,1350.0,73.7,,,4447.0,149.0,4.73,0.06,0.512,0.044
5785707,1,UNK,,5.61223,0.000185077,136.244,0.0229219,0.8531,0.3715,16.65,9.88,15.53,1.557,9.929,2.114,0.4248,2630.0,405.0,,,7906.0,169.0,3.48,0.23,4.739,1.446
5802470,1,UNK,,3.79187,2.60888e-08,134.134,5.19561e-06,0.6882,0.006298,3.548,0.0003423,242600.0,32.36,10640.0,43.73,0.2881,1010.0,178.0,,,5623.0,173.0,4.61,0.2,0.727,0.252
5818165,1,UNK,,2.02359,2.25292e-05,131.827,0.00555797,0.4236,5.623,2.734,0.3057,31.32,5.546,6.43,0.5505,0.312,1530.0,279.0,,,6093.0,170.0,4.41,0.26,0.962,0.347
5870686,1,UNK,,0.749708,6.87915e-06,131.881,0.001946,0.08936,44.36,2.566,2.035,5.41,0.5115,14.98,0.6535,0.4443,4000.0,615.0,,,7739.0,302.0,3.84,0.24,2.772,0.823
5904928,2,UNK,,1.01443,8.68255e-06,131.987,0.00337351,0.7009,2.038,3.457,3.292,115.0,9.828,14.25,2.739,1.295,3480.0,783.0,,,8026.0,304.0,3.98,0.28,2.383,1.059
6029130,1,UNK,,12.5915,0.0,134.746,0.0,0.1,0.0,3.5,0.0,305100.0,0.0,-1.0,41.5,0.0,645.0,0.0,,,5294.0,170.0,4.6,0.15,0.761,0.186
6029130,2,UNK,,6.29583,3.1236e-07,134.831,4.17265e-05,0.7098,0.05423,5.638,0.006608,249100.0,104.1,7416.0,47.31,2.759,812.0,103.0,,,5294.0,170.0,4.6,0.15,0.761,0.186
6029214,1,UNK,,0.820071,7.93213e-06,131.854,0.0010024,0.001135,3627.0,1.326,0.174,72.36,36.63,12.35,1.097,0.9381,2290.0,759.0,,,6175.0,242.0,4.29,0.35,1.288,0.847
6048106,1,UNK,,1.5593,1.63141e-07,132.586,3.95097e-05,1.0,0.01795,4.43,0.01154,245500.0,1396.0,1475.0,133.0,2.141,2290.0,601.0,,,7017.0,318.0,4.16,0.29,1.573,0.812
6048255,1,UNK,,0.576282,1.64709e-05,132.047,0.00202297,0.3656,5.379,1.754,0.6822,36.44,7.861,6.775,1.06,0.4137,3400.0,963.0,,,7289.0,334.0,4.13,0.32,1.709,0.956
6048345,1,UNK,,326.492,0.0042286,294.132,0.0056206,0.001716,3480.0,4.521,1.147,810.8,223.8,4.951,50.01,86.92,783.0,164.0,,,4867.0,171.0,2.42,0.03,18.21,7.504
5716472,1,UNK,,0.507881,9.71493e-06,131.895,0.00226218,0.9118,0.5062,1.324,1.993,49.8,6.318,9.746,1.36,0.625,3180.0,848.0,,,6556.0,219.0,4.12,0.3,1.632,0.865
5786376,1,UNK,,1.86233,1.53864e-05,133.136,0.00243167,0.1216,23.2,5.707,2.425,63.73,7.653,8.997,1.892,0.8399,3060.0,522.0,,,8922.0,387.0,4.04,0.25,2.325,0.767
5786376,2,UNK,,12.9029,0.000110775,142.942,0.00689343,0.166,33.34,6.804,0.726,168.0,21.65,8.418,3.075,2.712,1610.0,274.0,,,8922.0,387.0,4.04,0.25,2.325,0.767
5977541,1,UNK,,1.14072,1.24369e-05,132.58,0.0031773,0.4685,1.739,3.616,0.8055,18.03,1.855,10.58,0.7424,0.1273,3190.0,778.0,,,8847.0,353.0,4.2,0.3,1.685,0.811
5977804,1,UNK,,3.31988,2.38242e-05,131.779,0.00443176,0.2049,32.86,2.063,0.1611,67.26,9.153,8.47,0.7769,1.065,1280.0,242.0,,,6100.0,181.0,4.44,0.27,0.94,0.352
5988387,1,UNK,,0.666404,1.07315e-05,131.584,0.00213856,0.7,0.2973,1.489,0.1149,5.133,0.7191,10.36,0.5919,0.0595,4110.0,682.0,,,8105.0,311.0,3.94,0.21,2.433,0.785
5989391,1,UNK,,3.11344,2.39338e-05,132.278,0.00404882,0.2659,7.564,8.48,2.33,31.68,3.572,9.682,0.9484,0.3744,1840.0,360.0,,,6637.0,195.0,4.01,0.3,1.662,0.645
5989391,2,UNK,,3.01486,2.26301e-05,132.276,0.00411699,0.4642,2.789,3.758,0.1911,34.28,4.423,8.794,1.003,0.3042,1860.0,364.0,,,6637.0,195.0,4.01,0.3,1.662,0.645
6048345,2,UNK,,500.147,0.00303568,268.168,0.00446857,0.2325,3.311,12.04,0.6161,1158.0,181.1,6.2,60.23,15.9,679.0,142.0,,,4867.0,171.0,2.42,0.03,18.21,7.504
6049108,1,UNK,,2.90599,5.16355e-05,133.025,0.01202,0.01816,398.5,11.23,19.57,62.18,8.262,8.911,0.6736,0.9418,1280.0,281.0,,,6049.0,199.0,4.49,0.29,0.852,0.371
5717140,1,UNK,,0.545252,4.28189e-05,131.716,0.0101135,0.05638,355.4,1.427,3.235,7.884,4.095,2.929,0.5193,1.701,3720.0,1190.0,,,7780.0,305.0,4.14,0.37,1.816,1.159
5717140,2,UNK,,0.81527,9.81874e-06,131.811,0.0031651,0.9008,0.578,1.814,1.754,45.24,5.722,11.11,1.415,0.5873,3250.0,1040.0,,,7780.0,305.0,4.14,0.37,1.816,1.159
5730854,1,UNK,,1.38257,1.20515e-05,131.714,0.00281723,0.3875,2.759,2.744,0.2702,14.76,2.0,9.04,0.7375,0.1709,2530.0,542.0,,,6812.0,223.0,4.0,0.25,1.874,0.794
5730854,2,UNK,,0.691186,1.80213e-05,132.06,0.00740123,0.9,0.2032,2.334,2.166,8.067,1.264,6.857,0.619,0.1069,3190.0,683.0,,,6812.0,223.0,4.0,0.25,1.874,0.794
5787972,1,UNK,,1.0992,1.09176e-05,132.589,0.00297298,0.7011,0.5502,3.111,0.6049,18.55,2.175,10.3,0.7197,0.1006,2520.0,802.0,,,6977.0,243.0,4.2,0.36,1.559,0.987
5787972,2,UNK,,2.19852,1.66552e-05,133.259,0.00374537,0.1178,42.12,3.669,0.7726,22.92,2.822,10.22,0.755,0.6696,2000.0,637.0,,,6977.0,243.0,4.2,0.36,1.559,0.987
5806860,1,UNK,,1.83351,1.91518e-05,131.655,0.00501086,0.8904,0.2841,5.867,5.56,14.44,1.445,10.11,0.4364,0.1017,1540.0,326.0,,,6061.0,174.0,4.47,0.3,0.983,0.413
5872552,1,UNK,,2.62406,4.09108e-05,132.622,0.0101889,0.7019,2.275,8.445,8.225,70.86,9.42,7.706,1.055,0.6283,1530.0,486.0,,,6418.0,270.0,4.39,0.35,1.171,0.736
5872972,1,UNK,,0.553658,1.1235e-05,132.022,0.00300564,0.2088,22.28,3.686,13.63,116.9,14.94,9.938,3.679,3.352,4840.0,927.0,,,7698.0,302.0,3.68,0.3,3.375,1.264
5872972,2,UNK,,1.38415,1.92925e-05,132.82,0.0115785,0.4414,11.57,2.135,0.5308,444.2,77.3,13.85,7.295,8.873,3570.0,683.0,,,7698.0,302.0,3.68,0.3,3.375,1.264
5906502,1,UNK,,1.67331,1.85468e-05,131.569,0.00567288,0.8567,0.596,5.408,6.153,40.31,3.714,11.39,1.909,0.7184,2450.0,573.0,,,6031.0,214.0,3.75,0.41,2.633,1.219
5989391,3,UNK,,1.50735,1.58592e-05,131.675,0.00445501,0.9161,0.1523,4.43,3.049,25.68,2.475,11.45,0.9943,0.1489,2340.0,459.0,,,6637.0,195.0,4.01,0.3,1.662,0.645
6032448,1,UNK,,1.22491,8.34314e-06,132.006,0.00326527,1.0,0.0752,2.555,0.9483,575.6,362.6,14.84,3.84,3.12,1230.0,66.1,,,4585.0,168.0,4.56,0.05,0.752,0.059
6049886,1,UNK,,0.528774,3.97422e-05,131.713,0.00996118,0.007529,4194.0,1.766,10.35,15.93,7.997,2.928,0.3174,2.523,1950.0,735.0,,,5282.0,218.0,4.5,0.52,0.81,0.608
5696518,1,UNK,,0.96392,8.41557e-06,132.369,0.002327,0.7,1.138,3.005,1.416,52.33,5.656,12.13,0.4021,0.1594,1160.0,53.6,,,4532.0,133.0,4.72,0.05,0.521,0.037
5696909,1,UNK,,0.643008,1.26493e-06,131.684,0.000134775,0.5032,0.5581,0.5663,0.01353,763.3,13.71,88.06,3.046,0.2531,2190.0,457.0,,,5681.0,172.0,4.32,0.26,1.036,0.428
5718628,1,UNK,,2.06909,1.07632e-05,131.635,0.00368452,0.9255,0.1036,4.622,1.226,85.4,8.598,11.64,2.656,0.2893,2970.0,448.0,,,8761.0,359.0,4.0,0.22,2.438,0.706
5806860,2,UNK,,3.66652,4.35134e-05,132.656,0.00772359,0.05164,73.06,10.81,5.91,16.61,1.95,9.319,0.3994,0.3112,1220.0,259.0,,,6061.0,174.0,4.47,0.3,0.983,0.413
