kepid,tce_plnt_num,av_training_set,tce_rogue_flag,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_depth,tce_depth_err,tce_model_snr,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err
7620413,1,PC,,2.54305,8.04091e-06,132.683,0.00186569,0.8995,0.2999,2.757,0.1193,145.0,6.7,24.96,1.254,0.3489,1280.0,272.0,,,5753.0,167.0,4.48,0.28,0.88,0.37
8167996,1,PC,,2.54957,3.17034e-06,132.605,0.000616683,0.5,1.548,1.671,0.07912,530.6,14.81,44.65,1.222,0.3008,704.0,32.9,,,3817.0,96.0,4.74,0.04,0.519,0.041
10872983,3,PC,,2.56658,1.41895e-05,133.36,0.00316738,0.9486,0.0815,2.651,0.2851,223.8,18.58,14.2,1.821,0.2745,1360.0,294.0,,,6046.0,217.0,4.49,0.3,0.972,0.414
5364071,2,PC,,2.57657,2.43065e-06,133.48,0.000476055,0.6993,0.6786,1.669,0.1237,797.0,18.21,56.5,1.771,0.4458,758.0,27.9,,,3960.0,85.0,4.68,0.04,0.586,0.035
7901948,1,PC,,2.57886,4.62092e-06,133.223,0.00100959,0.6991,1.085,2.33,0.1237,339.2,10.48,38.65,1.681,0.5519,1230.0,264.0,,,5751.0,160.0,4.55,0.3,0.854,0.362
6962977,5,PC,,2.58078,1.11306e-05,132.863,0.0025192,0.09731,50.34,2.138,0.1666,280.2,22.44,15.07,1.326,1.7,1130.0,58.9,,,5296.0,112.0,4.54,0.07,0.808,0.077
11075737,1,PC,,2.58664,2.4659e-06,133.043,0.000523399,0.4035,1.326,2.208,0.02712,203.2,3.529,65.96,1.394,0.1964,1330.0,129.0,,,5780.0,110.0,4.42,0.15,0.966,0.184
10788461,2,PC,,2.59067,1.11013e-05,132.21,0.00252083,0.1399,28.8,2.249,0.1721,329.8,26.04,15.61,2.339,2.302,1480.0,330.0,,,5678.0,184.0,4.21,0.23,1.303,0.573
8266276,2,PC,,2.59489,1.02099e-05,132.753,0.00213938,0.8972,0.3585,1.81,0.5732,649.8,59.77,14.28,2.502,1.114,1010.0,667.0,,,4748.0,186.0,4.53,0.76,0.797,1.046
5008245,1,PC,,2.60727,1.16407e-06,131.83,0.000265722,0.7138,0.08726,2.649,0.05825,3234.0,23.03,173.2,7.439,0.192,1540.0,575.0,,,6357.0,267.0,4.37,0.41,1.217,0.901
9395719,1,PC,,2.60749,6.43027e-06,131.848,0.00117978,0.7021,1.01,1.28,0.1104,328.0,20.89,21.43,2.157,0.6253,1440.0,371.0,,,6173.0,247.0,4.43,0.31,1.108,0.563
11129738,1,PC,,2.613,5.23073e-06,133.118,0.00106687,0.4933,2.683,1.797,0.1284,587.8,25.36,30.46,1.38,0.6002,766.0,33.3,,,4080.0,95.0,4.7,0.05,0.558,0.041
11509504,1,PC,,2.61572,1.41437e-05,131.993,0.00315012,0.1385,38.75,2.456,0.1181,118.0,10.22,13.56,1.045,1.131,1380.0,258.0,,,6088.0,186.0,4.45,0.27,0.958,0.354
7439316,1,PC,,2.617,6.15261e-06,134.041,0.00131028,0.2991,6.272,1.922,0.09187,458.3,20.95,27.64,1.519,0.9485,996.0,65.2,,,4831.0,152.0,4.57,0.06,0.724,0.083
7531677,1,PC,,2.62206,1.11829e-05,131.899,0.0025566,0.5016,2.331,4.053,0.2491,89.15,4.339,22.09,1.308,0.3882,1660.0,475.0,,,6407.0,265.0,4.25,0.3,1.342,0.762
12105051,1,PC,,2.62423,3.62171e-07,132.307,6.58033e-05,0.3,0.666,1.302,0.02479,2562.0,9.636,361.4,4.515,0.2742,1160.0,94.0,,,5340.0,101.0,4.51,0.14,0.899,0.141
4832837,1,PC,,2.62811,1.70044e-06,132.928,0.000342628,0.4939,1.295,1.748,0.07821,873.0,13.48,86.48,1.683,0.3699,738.0,91.0,,,3941.0,369.0,4.71,0.1,0.56,0.09
10730034,1,PC,,2.63383,6.18394e-06,131.937,0.00129128,0.006652,414.5,2.0,0.09685,280.7,13.04,25.87,1.318,0.9172,1130.0,184.0,,,5400.0,171.0,4.58,0.21,0.801,0.257
8360041,1,PC,,2.63534,1.63793e-05,133.971,0.00355909,0.4919,3.801,2.319,0.1383,64.39,6.863,10.54,0.6373,0.3903,1120.0,195.0,,,5388.0,171.0,4.57,0.2,0.781,0.267
5384713,3,PC,,2.63594,9.14444e-06,132.321,0.00176958,0.04074,72.43,1.499,0.07063,103.8,10.13,13.63,0.5873,0.5606,738.0,54.1,,,3842.0,140.0,4.66,0.07,0.598,0.076
9575728,1,PC,,2.64178,1.38477e-05,132.541,0.00291994,0.9143,0.5046,2.141,0.2385,66.53,6.618,11.82,0.536,0.3242,724.0,37.7,,,3901.0,95.0,4.71,0.06,0.542,0.05
9229657,1,PC,,2.66831,8.24113e-06,131.687,0.00182466,0.9407,0.06849,2.44,0.2306,275.9,14.34,23.36,1.865,0.2137,1250.0,211.0,,,5806.0,186.0,4.53,0.25,0.899,0.298
9651668,1,PC,,2.68433,6.62066e-08,133.355,1.42861e-05,0.1039,0.06087,2.671,0.003705,18170.0,7.965,2719.0,12.23,0.01743,1290.0,244.0,,,5970.0,169.0,4.52,0.27,0.908,0.34
10583761,1,PC,,2.68503,4.22463e-06,132.609,0.000725499,0.1237,20.61,1.131,0.06882,221.6,10.31,28.51,1.218,0.8147,1140.0,654.0,,,5266.0,176.0,4.48,0.64,0.829,0.951
7380537,1,PC,,2.6889,8.9828e-08,132.458,1.86535e-05,0.1706,0.04398,2.125,0.004957,37350.0,27.42,1715.0,12.12,0.03019,929.0,65.4,,,4809.0,151.0,4.66,0.07,0.643,0.081
11758544,1,PC,,2.7073,5.1446e-06,132.433,0.00110337,0.01341,151.5,3.386,0.1129,73.47,2.071,37.77,1.391,0.5929,1710.0,215.0,,,6045.0,130.0,4.07,0.18,1.629,0.404
3342970,1,PC,,2.71151,3.72457e-06,132.072,0.000840156,0.8715,0.07047,3.112,0.113,830.9,15.88,59.44,3.536,0.1829,1410.0,357.0,,,6167.0,203.0,4.44,0.31,1.064,0.536
7273277,1,PC,,2.71408,3.73225e-06,133.712,0.000693901,0.00293,792.4,1.33,0.05196,129.2,4.524,36.41,0.9312,0.4469,1230.0,307.0,,,5709.0,177.0,4.48,0.32,0.818,0.405
10669994,1,PC,,2.71599,1.26431e-05,132.37,0.00256444,0.8798,0.5953,1.852,0.219,93.96,8.708,13.25,1.134,0.4862,1390.0,303.0,,,6191.0,200.0,4.46,0.3,1.01,0.436
7130612,1,PC,,2.71997,5.60074e-05,133.342,0.00774462,0.8941,0.4466,2.1,0.9215,828.3,119.7,8.262,1.799,0.7936,714.0,35.1,,,3939.0,52.0,4.74,0.06,0.527,0.05
9896018,1,PC,,2.72961,1.22997e-05,133.285,0.0026644,0.4008,5.162,2.74,0.1058,135.3,9.234,16.3,1.265,0.6202,1440.0,342.0,,,6190.0,210.0,4.39,0.3,1.068,0.504
10670119,2,PC,,2.73275,4.22407e-06,132.748,0.000736208,0.3055,5.386,1.102,0.09882,583.7,28.74,27.82,1.127,0.4554,640.0,34.6,,,3696.0,79.0,4.79,0.05,0.463,0.046
10554999,2,PC,,2.7359,4.27493e-06,132.795,0.000842352,0.7002,1.129,1.947,0.1425,415.6,12.7,40.15,1.659,0.6545,1070.0,125.0,,,5294.0,170.0,4.6,0.14,0.761,0.171
8015907,1,PC,,2.75235,1.56449e-06,132.727,0.000306154,0.9,0.03324,2.113,0.06416,632.2,7.584,101.1,3.511,0.1223,1400.0,269.0,,,5749.0,164.0,4.3,0.23,1.17,0.445
6425957,1,PC,,2.75563,1.58168e-06,132.268,0.000310827,0.08881,5.521,1.785,0.02497,510.1,7.039,94.49,1.224,0.1514,753.0,30.4,,,4100.0,97.0,4.71,0.03,0.549,0.036
4061149,1,PC,,2.75759,5.78997e-06,133.051,0.00099504,0.112,23.42,1.09,0.1376,569.9,35.77,21.08,0.7754,0.3951,555.0,95.1,,,3619.0,125.0,4.94,0.12,0.322,0.108
11923284,1,PC,,2.75797,3.43932e-06,131.882,0.000666953,0.6876,0.6291,2.059,0.05233,206.2,5.285,44.09,1.531,0.2671,1330.0,123.0,,,5919.0,125.0,4.43,0.15,1.0,0.18
6269070,1,PC,,2.76121,1.07362e-05,131.613,0.00211706,0.6982,0.9679,3.592,0.1629,71.9,4.774,16.2,2.025,0.5018,2020.0,421.0,,,6381.0,237.0,3.9,0.33,2.232,0.916
11618601,1,PC,,2.76267,1.38078e-05,132.99,0.0028103,0.0007506,9308.0,1.837,0.1955,161.6,69.21,12.19,1.135,1.791,1230.0,262.0,,,5772.0,172.0,4.53,0.3,0.901,0.38
3632418,1,PC,,2.78582,3.24235e-06,132.69,0.000627531,0.4967,0.4796,3.491,0.03342,68.85,1.346,54.06,1.587,0.1018,1780.0,16.0,,,6131.0,44.0,4.03,0.01,1.86,0.02
11569782,1,PC,,2.78785,7.33421e-06,133.912,0.00149044,1.978e-05,1112.0,2.038,0.0626,194.7,10.24,23.06,2.31,0.06083,1430.0,588.0,,,4827.0,134.0,3.94,0.62,1.727,1.413
11090556,1,PC,,2.78813,1.3812e-05,131.861,0.00299619,0.4112,3.676,3.165,0.1358,53.96,3.645,16.0,0.7359,0.2581,1380.0,297.0,,,6245.0,191.0,4.46,0.3,0.981,0.417
5688683,1,PC,,2.79065,4.86259e-06,133.153,0.00067823,0.6977,0.8852,0.814,0.04839,167.7,10.51,21.84,0.874,0.3161,827.0,45.7,,,4358.0,134.0,4.66,0.05,0.62,0.057
9963524,4,PC,,2.7959,2.78424e-06,132.729,0.000527296,0.6369,0.9386,2.07,0.07222,397.8,8.533,55.23,1.692,0.4503,1090.0,52.8,,,5244.0,108.0,4.54,0.07,0.81,0.071
9279354,1,PC,,2.8001,3.11061e-06,132.051,0.00051129,0.5,1.511,1.067,0.05721,736.5,25.94,38.82,1.945,0.5948,957.0,58.5,,,4786.0,144.0,4.58,0.06,0.704,0.075
12506770,1,PC,,2.80622,7.51886e-06,133.737,0.00147001,0.9059,0.2152,1.727,0.3839,546.5,34.08,21.51,1.642,0.42,768.0,30.5,,,4137.0,97.0,4.68,0.04,0.577,0.037
7294743,1,PC,,2.81043,1.73892e-05,133.408,0.00387,0.2807,10.53,3.703,0.3344,43.32,3.134,14.58,1.113,0.8738,1600.0,485.0,,,5473.0,178.0,3.97,0.43,1.704,1.026
11414511,1,PC,,2.8165,1.32592e-07,131.537,2.71517e-05,0.4298,0.0187,2.555,0.006351,17190.0,14.74,1389.0,12.81,0.03229,1250.0,244.0,,,5653.0,159.0,4.44,0.26,0.965,0.371
11030475,1,PC,,2.81816,6.98612e-06,132.248,0.00139245,0.06079,48.55,1.794,0.1153,335.2,18.07,22.39,1.406,1.141,1060.0,46.4,,,5167.0,105.0,4.55,0.06,0.787,0.061
11073351,1,PC,,2.82019,3.39267e-06,134.126,0.000698086,0.6982,0.7332,2.502,0.1212,448.1,8.57,59.06,2.189,0.4395,1330.0,203.0,,,6091.0,174.0,4.49,0.23,0.967,0.29
12401863,1,PC,,2.83266,7.98073e-06,131.825,0.00170679,0.2969,6.869,2.329,0.06577,108.3,4.819,25.75,1.326,0.6682,1450.0,139.0,,,5865.0,125.0,4.27,0.13,1.272,0.237
6359320,3,PC,,2.83675,2.15616e-05,132.534,0.00494859,0.503,6.464,2.976,0.1984,152.3,17.92,9.546,1.164,1.135,1240.0,270.0,,,5831.0,196.0,4.52,0.3,0.921,0.395
2556650,1,PC,,2.85236,3.01675e-06,132.043,0.000427643,0.9,0.141,0.8872,0.1816,1447.0,68.26,37.43,1.442,0.2103,553.0,89.2,,,3663.0,113.0,4.95,0.12,0.319,0.101
5809890,2,PC,,2.85312,4.05813e-06,133.8,0.000738018,0.4636,2.133,1.383,0.05073,312.5,12.04,33.85,1.371,0.4972,1020.0,41.7,,,5040.0,106.0,4.57,0.05,0.769,0.054
6144039,1,PC,,2.85853,1.80782e-05,132.295,0.00381606,0.1797,40.74,2.253,0.1367,78.27,8.285,10.72,0.6916,1.247,1110.0,161.0,,,5496.0,161.0,4.58,0.18,0.79,0.224
11338056,1,PC,,2.88003,1.94295e-05,134.359,0.00390927,0.2595,14.36,2.064,0.1488,97.92,11.67,9.716,0.6513,0.723,954.0,74.1,,,4983.0,150.0,4.64,0.08,0.67,0.096
11453592,1,PC,,2.88678,2.41994e-06,131.661,0.000378903,0.304,2.922,0.9101,0.04577,604.5,19.17,46.3,0.662,0.1416,484.0,72.4,,,3400.0,100.0,5.01,0.12,0.266,0.078
9693006,1,PC,,2.88875,1.58796e-05,132.342,0.0034212,0.02716,96.44,2.884,0.1384,37.11,2.877,14.19,0.7966,0.5134,1420.0,167.0,,,5696.0,118.0,4.25,0.15,1.331,0.307
4142847,2,PC,,2.88893,6.99386e-06,132.147,0.00132694,0.9,0.2767,1.738,0.3771,433.5,23.88,22.64,1.733,0.5634,960.0,64.8,,,4905.0,151.0,4.59,0.06,0.682,0.082
7100673,3,PC,,2.89221,1.17965e-05,132.87,0.00238121,0.7916,0.5941,2.617,0.11,46.27,3.219,16.15,0.8034,0.2382,1290.0,108.0,,,5574.0,102.0,4.35,0.12,1.065,0.174
9411412,1,PC,,2.89223,5.47088e-06,132.876,0.000997913,0.5,2.055,1.415,0.06227,359.1,18.38,25.85,1.179,0.4901,793.0,30.9,,,4224.0,90.0,4.66,0.04,0.614,0.04
2852941,2,PC,,2.89496,2.40096e-05,132.621,0.00497496,0.01789,427.8,3.087,0.3193,37.24,5.25,9.096,1.026,1.373,1900.0,581.0,,,7051.0,391.0,4.14,0.34,1.662,1.0
9787239,4,PC,,2.89601,8.87135e-06,133.614,0.00166428,0.5341,3.217,1.719,0.1929,422.8,27.62,18.72,1.076,0.6048,664.0,34.0,,,3782.0,91.0,4.75,0.05,0.509,0.046
11014932,3,PC,,2.9272,1.35248e-05,133.83,0.00284361,0.6573,2.714,2.515,0.1368,163.9,11.97,16.17,1.349,0.9985,1260.0,117.0,,,5616.0,104.0,4.39,0.14,0.999,0.182
5942808,1,PC,,2.93535,3.42944e-06,133.25,0.00063893,0.6999,1.036,1.436,0.1784,981.9,33.58,41.58,2.768,1.157,1020.0,433.0,,,4922.0,195.0,4.5,0.65,0.823,0.694
10468940,1,PC,,2.93653,4.73785e-06,132.781,0.000908585,0.6584,1.229,1.717,0.116,349.7,12.37,34.67,1.613,0.5018,1170.0,267.0,,,5627.0,177.0,4.51,0.28,0.815,0.369
7604328,1,PC,,2.93662,8.49527e-06,133.029,0.00165317,0.9074,0.2818,1.997,0.3909,283.4,16.68,20.25,1.85,0.5834,1190.0,298.0,,,5455.0,177.0,4.42,0.32,0.909,0.452
6422155,1,PC,,2.9403,4.09398e-06,131.681,0.000812099,0.6501,1.047,2.593,0.1343,546.3,13.68,45.41,2.59,0.7696,1260.0,103.0,,,5527.0,103.0,4.38,0.12,1.054,0.169
11414465,1,PC,,2.94193,9.11255e-06,133.111,0.00190341,0.4519,4.047,2.072,0.1,284.6,18.9,18.07,1.28,0.8753,989.0,1130.0,,,4901.0,143.0,4.54,0.94,0.758,1.738
5352640,1,PC,,2.94243,1.08787e-05,133.861,0.00225857,0.2823,14.66,1.516,0.1822,264.3,25.28,13.68,1.324,1.498,1100.0,212.0,,,5436.0,193.0,4.57,0.26,0.819,0.31
6937529,1,PC,,2.94649,2.05341e-05,132.418,0.00430058,0.6499,1.321,3.326,0.1912,53.08,4.705,12.26,0.9043,0.2507,1500.0,362.0,,,6484.0,225.0,4.38,0.28,1.173,0.56
6774537,1,PC,,2.94904,5.74229e-06,133.135,0.00116816,0.06826,30.08,2.034,0.07637,357.1,13.53,30.97,1.477,0.9023,1030.0,131.0,,,4983.0,163.0,4.51,0.64,0.807,0.199
10686864,1,PC,,2.97043,8.35527e-06,133.389,0.00167344,0.7761,1.118,2.258,0.363,548.3,29.16,23.05,1.945,1.138,999.0,84.4,,,5079.0,196.0,4.6,0.09,0.751,0.113
10426656,3,PC,,2.97135,1.05548e-05,134.39,0.00216172,0.3298,6.925,2.613,0.09708,217.1,11.25,21.81,1.243,0.8211,1120.0,378.0,,,5300.0,179.0,4.47,0.46,0.849,0.572
9730163,2,PC,,2.98414,7.79502e-06,133.124,0.00151121,0.8983,0.4406,1.78,0.26,21660.0,1850.0,19.74,3.673,4.562,426.0,142.0,,,3327.0,125.0,5.11,0.17,0.189,0.125
8430964,1,PC,,2.98622,1.95105e-05,133.466,0.00401981,0.007626,906.7,2.979,0.1505,125.6,11.36,12.04,1.166,1.635,1360.0,338.0,,,6173.0,220.0,4.45,0.32,1.041,0.514
9070666,1,PC,,2.99792,1.90993e-05,131.769,0.0039421,0.1004,52.33,4.344,0.6509,44.69,3.757,13.41,0.8285,0.862,1510.0,434.0,,,6295.0,243.0,4.28,0.3,1.236,0.703
3762468,1,PC,,3.00388,3.70768e-07,131.708,7.32758e-05,0.3432,0.0898,3.255,0.01902,8826.0,20.89,473.7,11.1,0.08364,1430.0,455.0,,,6299.0,236.0,4.4,0.35,1.167,0.736
11551692,2,PC,,3.00515,1.01304e-06,134.1,0.000174866,0.4998,0.5092,1.987,0.02756,755.5,6.638,137.8,2.061,0.2104,960.0,40.1,,,4905.0,107.0,4.6,0.05,0.743,0.053
7449541,1,PC,,3.00721,1.08221e-05,131.912,0.00233199,0.1178,42.48,4.117,0.1547,267.6,11.81,26.2,1.271,1.415,1130.0,220.0,,,5674.0,168.0,4.58,0.24,0.782,0.302
11963206,1,PC,,3.00911,1.23918e-05,131.629,0.00246223,0.02413,207.0,2.213,0.1663,191.8,13.68,15.91,1.101,1.148,1160.0,245.0,,,5834.0,171.0,4.58,0.28,0.797,0.332
6719086,1,PC,,3.01434,3.75014e-06,134.318,0.00082934,0.4888,2.012,2.451,0.1616,1081.0,24.44,54.71,3.159,1.191,1120.0,208.0,,,5209.0,196.0,4.45,0.24,0.953,0.345
7287415,1,PC,,3.01618,8.42667e-06,133.883,0.00179584,0.9557,0.02156,2.94,0.1402,257.6,10.19,30.19,2.036,0.1023,1310.0,287.0,,,6043.0,197.0,4.46,0.3,0.999,0.434
5177104,1,PC,,3.02167,7.4424e-06,133.476,0.00149924,0.2381,7.872,2.774,0.06644,166.3,6.216,29.31,1.284,0.5058,1330.0,244.0,,,6201.0,185.0,4.47,0.26,0.989,0.357
9818381,1,PC,,3.02409,1.37134e-07,132.417,2.82355e-05,0.6532,0.006682,2.891,0.005218,7821.0,6.244,1427.0,12.57,0.0232,1480.0,68.2,,,6022.0,138.0,4.26,0.06,1.345,0.108
1996180,1,PC,,3.02558,1.06566e-05,134.368,0.00221588,0.3008,7.543,2.968,0.08511,126.9,6.497,21.4,1.434,0.7337,1480.0,156.0,,,6123.0,131.0,4.26,0.14,1.263,0.26
7610663,1,PC,,3.03199,8.87255e-06,133.983,0.00157567,0.7244,0.6965,1.671,0.07176,86.97,6.11,16.78,0.9995,0.2349,1270.0,239.0,,,5755.0,153.0,4.4,0.25,0.993,0.37
8878187,1,PC,,3.03206,8.97188e-06,132.336,0.00185387,0.04482,66.69,3.281,0.07472,163.1,6.635,28.1,1.829,1.244,1510.0,169.0,,,5827.0,122.0,4.15,0.14,1.447,0.319
10387742,1,PC,,3.03265,1.12037e-05,134.073,0.00214894,0.6648,0.9326,1.741,0.07798,42.39,3.247,15.55,0.6357,0.1674,1190.0,117.0,,,5641.0,110.0,4.49,0.16,0.922,0.177
7257966,1,PC,,3.03516,7.75773e-06,132.337,0.00125448,0.3,9.758,0.9873,0.1307,432.8,34.09,17.32,1.825,1.432,1140.0,224.0,,,5505.0,162.0,4.5,0.26,0.873,0.339
8733898,3,PC,,3.03619,4.70236e-06,134.066,0.000805725,0.9006,0.1766,1.089,0.3005,1748.0,134.1,23.24,2.363,0.5517,584.0,48.1,,,3485.0,112.0,4.79,0.07,0.461,0.07
6786224,1,PC,,3.04189,1.27073e-05,132.499,0.00225012,0.5,3.79,1.29,0.09163,79.02,8.399,11.62,0.7734,0.423,1180.0,268.0,,,5811.0,155.0,4.55,0.31,0.845,0.383
3244792,1,PC,,3.05704,1.91899e-05,134.514,0.00392415,0.6984,1.923,3.614,0.1683,136.8,10.47,13.99,1.036,0.5256,1210.0,236.0,,,6020.0,168.0,4.56,0.28,0.829,0.32
5129453,1,PC,,3.05769,1.39085e-05,133.077,0.00281359,0.4933,4.165,1.959,0.135,323.5,31.39,13.26,1.317,1.219,879.0,43.8,,,4483.0,143.0,4.57,0.04,0.731,0.056
11858979,1,PC,,3.05917,7.79526e-06,131.797,0.00117688,0.9001,0.3776,0.9757,0.4035,696.7,70.15,21.01,3.489,1.17,1430.0,307.0,,,6238.0,231.0,4.34,0.27,1.116,0.47
6685609,3,PC,,3.07158,1.02556e-05,133.296,0.00207524,0.5717,1.485,3.854,0.1331,87.93,4.171,22.54,1.51,0.4244,1560.0,209.0,,,5918.0,116.0,4.13,0.16,1.555,0.414
4852528,3,PC,,3.07214,4.9674e-06,134.032,0.000953564,0.08873,15.95,1.971,0.0552,480.2,16.87,34.69,1.47,0.6945,879.0,30.5,,,4611.0,95.0,4.62,0.04,0.699,0.039
4157325,3,PC,,3.07642,7.40703e-06,132.266,0.00155603,0.8998,0.2264,2.606,0.2406,209.0,9.179,25.35,1.764,0.4015,1250.0,115.0,,,5670.0,107.0,4.4,0.14,1.022,0.183
7891294,1,PC,,3.07709,2.5125e-05,133.502,0.00506823,0.3617,7.357,3.086,0.1953,33.24,3.918,9.07,0.605,0.3573,1370.0,346.0,,,6319.0,235.0,4.45,0.32,1.032,0.514
9834731,1,PC,,3.08936,2.22385e-05,134.226,0.00459645,0.03864,229.4,3.159,0.228,76.8,7.318,11.44,0.7489,1.36,1200.0,208.0,,,5959.0,171.0,4.55,0.25,0.856,0.291
9697131,1,PC,,3.09755,4.7945e-06,131.564,0.000786123,0.5049,0.6313,4.566,0.06689,79.4,2.783,30.81,1.749,0.1413,1830.0,39.0,,,6491.0,69.0,4.02,0.02,1.9,0.07
5084942,1,PC,,3.10551,8.54664e-07,133.21,0.000151848,0.5268,0.4799,1.701,0.03086,904.4,5.95,190.7,2.427,0.2559,982.0,40.7,,,4984.0,103.0,4.58,0.07,0.794,0.057
10552611,2,PC,,3.10766,1.23661e-05,132.631,0.0024142,0.1,30.07,2.226,0.09019,84.13,6.103,15.88,0.6967,0.6533,971.0,33.3,,,4911.0,102.0,4.57,0.05,0.787,0.043
11037511,1,PC,,3.11604,1.04212e-05,133.851,0.00203402,0.9505,0.05037,2.061,0.2815,336.6,23.79,18.34,2.031,0.2295,1120.0,222.0,,,5591.0,172.0,4.56,0.28,0.86,0.335
9872283,1,PC,,3.12686,1.38665e-06,133.726,0.000230693,0.5023,0.5909,1.213,0.02467,779.2,10.83,95.49,4.945,0.6286,1390.0,604.0,,,4854.0,130.0,3.94,0.62,1.749,1.515
10271806,3,PC,,3.13296,7.57277e-06,132.541,0.0014357,0.5,3.771,2.216,0.1668,450.9,20.56,25.06,1.467,1.019,942.0,39.5,,,5016.0,102.0,4.63,0.06,0.682,0.05
11823054,2,PC,,3.13784,6.43671e-06,133.556,0.00123327,0.5825,1.662,1.926,0.09382,303.7,12.23,29.27,1.372,0.5135,1030.0,135.0,,,5324.0,170.0,4.6,0.15,0.761,0.193
7987866,1,PC,,3.13879,8.90214e-06,133.654,0.00167446,0.2026,17.42,1.711,0.1229,181.9,10.46,20.89,0.964,0.8658,1020.0,1310.0,,,5242.0,161.0,4.56,0.98,0.722,1.844
9726659,1,PC,,3.14869,5.45941e-06,133.374,0.00110438,0.07193,24.77,2.129,0.1182,579.9,19.74,34.61,2.056,0.9794,1100.0,294.0,,,5258.0,214.0,4.46,0.38,0.873,0.463
9117416,2,PC,,3.15719,1.65776e-05,131.704,0.0033815,0.4906,2.317,3.51,0.1472,51.5,3.64,14.89,1.474,0.4532,1790.0,361.0,,,6120.0,221.0,3.93,0.34,2.0,0.793
6062088,1,PC,,3.16269,2.27868e-06,131.69,0.000413255,0.1754,3.671,1.891,0.0436,504.2,7.836,73.11,2.427,0.3597,1310.0,116.0,,,5821.0,122.0,4.36,0.13,1.085,0.187
9077124,1,PC,,3.1663,4.73303e-06,132.98,0.00095261,0.5025,2.246,2.986,0.1851,683.0,15.19,51.85,2.677,0.8615,1270.0,267.0,,,6007.0,207.0,4.47,0.29,0.998,0.413
6784235,1,PC,,3.16788,3.35659e-06,134.136,0.000648835,0.4961,2.398,2.237,0.1906,822.0,14.98,63.67,2.762,0.9563,1220.0,244.0,,,5895.0,189.0,4.5,0.29,0.94,0.37
10909127,1,PC,,3.17061,8.02452e-06,132.676,0.00142236,0.4642,3.458,1.53,0.1237,340.7,20.06,20.55,1.679,0.7381,1200.0,264.0,,,5725.0,172.0,4.45,0.28,0.889,0.387
8544992,1,PC,,3.17323,9.01089e-06,133.701,0.00173665,0.007399,321.6,2.005,0.0702,207.0,12.28,20.7,0.8748,0.6712,831.0,46.8,,,4500.0,131.0,4.63,0.06,0.633,0.061
7764367,1,PC,,3.17392,3.73014e-06,132.838,0.000748193,0.7052,0.5746,3.474,0.06762,290.0,4.881,62.47,3.016,0.4604,1690.0,473.0,,,6440.0,265.0,4.14,0.32,1.653,0.917
6607286,2,PC,,3.17404,8.8193e-06,131.707,0.00184277,0.2999,7.51,2.321,0.1291,266.0,13.5,23.38,1.692,0.8769,1300.0,279.0,,,6108.0,234.0,4.47,0.29,1.03,0.434
4545187,1,PC,,3.17741,1.47672e-06,134.479,0.000261675,0.2944,1.318,1.43,0.03747,1128.0,13.54,109.4,2.409,0.2529,1010.0,115.0,,,5316.0,167.0,4.61,0.12,0.719,0.157
7295235,1,PC,,3.17924,2.52457e-06,134.677,0.000406819,0.3159,2.891,1.118,0.0304,199.5,4.776,53.45,1.213,0.3061,1100.0,86.4,,,5511.0,110.0,4.55,0.13,0.857,0.13
10875245,2,PC,,3.18002,5.87751e-06,133.5,0.00109788,0.007813,233.8,3.536,0.05967,119.4,3.11,40.85,1.524,0.6382,1460.0,30.7,,,5851.0,75.0,4.19,0.02,1.411,0.047
12154526,2,PC,,3.18894,1.38737e-05,133.535,0.00276775,0.4455,3.772,2.572,0.1033,66.63,4.371,16.81,0.9514,0.4861,1300.0,142.0,,,5714.0,133.0,4.34,0.15,1.153,0.247
2976017,1,PC,,3.19942,1.87118e-05,133.002,0.00351281,0.06382,190.9,1.647,0.214,74.93,9.274,9.297,0.6,1.637,1020.0,126.0,,,5475.0,178.0,4.63,0.14,0.698,0.166
5219234,3,PC,,3.2053,1.24872e-05,133.482,0.00259373,0.0002813,10200.0,2.229,0.1473,415.8,45.13,16.17,1.556,1.277,999.0,42.9,,,5099.0,107.0,4.56,0.06,0.786,0.059
11853905,1,PC,,3.21367,9.52772e-07,133.253,0.000188137,0.6998,0.1051,4.007,0.0272,732.8,2.558,307.1,4.432,0.1444,1510.0,27.9,,,5781.0,76.0,4.11,0.01,1.533,0.04
4149450,1,PC,,3.21509,6.108e-06,133.781,0.00126513,0.01181,143.8,3.869,0.0767,154.1,3.759,46.55,1.138,0.4788,1160.0,109.0,,,5541.0,104.0,4.47,0.15,0.934,0.172
11502867,1,PC,,3.21752,1.53187e-07,133.632,2.88373e-05,0.7355,0.003672,2.194,0.004835,14420.0,13.95,1376.0,11.78,0.01832,1200.0,254.0,,,5866.0,165.0,4.51,0.29,0.903,0.379
6948054,4,PC,,3.21981,8.99072e-06,133.006,0.00172002,0.7089,1.487,2.224,0.1889,341.9,18.67,21.6,1.559,0.9068,997.0,42.9,,,5099.0,107.0,4.56,0.06,0.786,0.059
